file_name,url,audio_duration,uni,inference_transcript,inference_checkpoint-19000
STT_GR_0004_0072_275556_to_276452,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0004_0072_275556_to_276452.wav,0.896,ཨེ། སྐྱོན་ཡོད་མ་རེད།  ,ཨེབཅུགས་ཡོད་མ་རེད།  ,ཨེ་སྐྱོན་ཡོད་མ་རེད།
STT_GR_0004_0074_278308_to_280164,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0004_0074_278308_to_280164.wav,1.856,དཔེ་ཆུ་བོ་ཆེན་པོའི་གཞུང་བཞིན་དུ།,དཔེ་ཆོ་བོག་ཕྱེན་པོའི་གྱོངས་རྒྱན་དུ།  ,དཔེ་ཆུ་བོ་ཆེན་པོའི་རྒྱུང་བཞིན་དུ་
STT_GR_0012_0154_771588_to_772388,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0012_0154_771588_to_772388.wav,0.8,བརྩེ་བ་དེ་བདག་པོ་རྒྱག ,བརྩེ་བ་དེ་བདག་པོ་རྒྱག ,བརྩེ་བ་དེ་བདག་པོ་རྒྱག
STT_GR_0003_0208_1135460_to_1136804,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0003_0208_1135460_to_1136804.wav,1.344,གཏུགས་འདྲིས་གཅིག་བཅད་ནས་དེ་རེས་ ,གྟུང་འདྲིས་ཅིག་སྐྱེད་ན་དེ་རིང་།  ,སྡུག་དད་གཅིག་སྐྱས་ན་དེ་ནས།
STT_GR_0012_0251_1183668_to_1185268,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0012_0251_1183668_to_1185268.wav,1.6,ཁོ་ཡག་པོ་མ་རེད་རྫས་ཐལ་མོ་བརྡེབ་པ།,ཁོ་ཡག་པོ་མ་རེད་དེ་ཐའ་མར་དུ།  ,ཁོ་གཡག་པོ་མ་རེད་ཟེར་ཐལ་མོ་འདུས་ས
STT_GR_0021_0047_325288_to_326183,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0021_0047_325288_to_326183.wav,0.895,དེ་ནས་མཛད་ཡ་མི་འདུག ,དེ་མཛད་ཡ་མི་འདུག ,དེ་ནས་མཛེད་ཡ་མི་འདུག
STT_GR_0023_0099_544600_to_545688,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0023_0099_544600_to_545688.wav,1.088,དེ་ཡིན་ན། དེ་རིང་བླ་མ་དེ།  ,དེ་ཡིན་ན་དེ་རིང་བླ་མ་དེ།  ,དེ་ཡིན་ན་དེ་ནས་བླ་མ་དེ།
STT_GR_0021_0095_756387_to_757476,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0021_0095_756387_to_757476.wav,1.089,དཔེར་ན། དྲི་བ་དྲི་འོང་རེད་བ།  ,དཔེར་ན་ དྲེ་བ་སཀྲུ་ག་རེད་བ།  ,དཔེར་ན་དྲི་བ་དྲི་བོ་རེད་བ།
STT_GR_0029_0193_1028988_to_1029947,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0193_1028988_to_1029947.wav,0.959,དེ་འདྲའི་བསྟེན་ནས་དེ་ནས།  ,དེ་འདྲའ་བསྟེན་ནས་དེ་ནས།  ,དེ་འདྲས་བརྟེན་ནས་དེ་ནས།
STT_GR_0002_0252_1057100_to_1058156,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0252_1057100_to_1058156.wav,1.056,ཐམས་ཅད་འདུ་གི་ཡོད་རེད།  ,ཐམས་ཅད་སདུག་ཀི་ཡོད་རེད།  ,ཐམས་ཅད་འདུད་ཀྱི་ཡོད་རེད།
STT_GR_0017_0093_467811_to_469347,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0093_467811_to_469347.wav,1.536,ད་ང་ཚོས་ཆོས་བཤད་པའི་དམ་བཅའ་,ད་ག་རེ་ཟེར་དགོས་རེ། ཆོས་བཤད་མོ་ཐམས་ཅད་ཡ།  ,ད་ང་ཚོ་ཆོས་བཤད་པོ་ཐམས་ཅད་ཡ།
STT_GR_0025_0097_478680_to_480344,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0025_0097_478680_to_480344.wav,1.664,ད་སྒོམ་བརྒྱབ་ན་ནི་སྡུག་བསྔལ་མི་འདུག ,ད་སྒོམ་རྒྱོམ་འར་དེ་སྡུག་བསྔལ་མི་སྡུག ,ད་སྒོམ་རྒྱག་ན་ད་སྡུག་བསྔལ་མི་འདུག
STT_GR_0008_0114_680060_to_681660,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0008_0114_680060_to_681660.wav,1.6,རྡོ་རྗེ་བྲག་གི་དགོངས་པ་ཡིན་ན་དེ།  ,རྡོ་རྗེ་ཕྲག་པི་དགོངས་པ་ཡིན་ན་དེ།  ,རྡོ་རྗེ་ཆ་གི་དྒོམ་པ་ཡེོད་ན་དེ་
STT_GR_0006_0026_179216_to_180112,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0006_0026_179216_to_180112.wav,0.896,ཕྱོགས་བཅུའི་ཞིང་ཁམས་ཐམས་ཅད་,ཚོབ་རྒྱུ་ཞིང་ཁམས་ཐམས་ཅད།  ,ཕྱོགས་བཅུའི་ཞིང་ཁམས་ཐམས་ཅད།
STT_GR_0015_0016_85248_to_87552,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0015_0016_85248_to_87552.wav,2.304,ཨུམ། འདིའི་ཕུང་ཁམས་སྐྱེ་མཆེད་འདི་  ,ཨུམ། འདི་ཕོ་ཁམས་རྐྱེན་འཆེན་འདི།  ,ཨུམ། འདི་ཕུང་ཁམས་བསྐྱེད་མཆེན་འདི།
STT_GR_0007_0091_373640_to_374888,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0007_0091_373640_to_374888.wav,1.248,དེ་ནས་འདོད་པ་མི་ལོག་བའི་སྐབས།  ,དེན་གདུང་པ་མི་ལོག་པའི་སྐབས།  ,དེ་ནས་འདོན་པ་མི་ལོག་གའི་སྐབས།
STT_GR_0009_0017_77416_to_78888,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0009_0017_77416_to_78888.wav,1.472,ཨ། སངས་རྒྱས་ཕེབས་ན་ཡང་དེ་ནས།  ,ཨ ས་རྒྱས་ཕེབས་ན་ཡང་དེ་ནས།  ,ཨ། སངས་རྒྱས་ཕེབ་ན་ཡང་དེ་ནས།
STT_GR_0019_0027_192368_to_194384,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0019_0027_192368_to_194384.wav,2.016,ལེགས་པར་བསྒྲུབ་ན། དེ་ཁོ་རང་གི་འབྲས་བུ་རེད།  ,ལེགས་པ་བསྒྲུབ་ན། དེ་ཁོ་རང་གི་འབྲེས་བུ་རེད།  ,ལེགས་པ་སྒྲུབ་ན་དེ་ཁོ་རང་གི་འབྲས་བུ་རེད།
STT_GR_0019_0274_1409028_to_1411236,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0019_0274_1409028_to_1411236.wav,2.208,ཡང་ན། བླ་མ་འཕྲོད་པ་རྡོ་རྗེ་སེམས་དཔའ། རྡོ་རྗེ་ཕུར་པ།  ,ཡང་ན་བླ་མ་གྲོད་པ་རྡོ་རྗེ་གསནས་པ་རྡོ་རྗེ་ཕུར་པ།  ,ཡང་ན་བླ་མ་དྲད་པ་ལྟ་རྗེ་ཟེམས་མ་གཏོགས་ཅེར་ཁོར་བས་
STT_GR_0011_0130_897199_to_899792,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0011_0130_897199_to_899792.wav,2.593,སངས་མ་རྒྱས་ཀྱི་བར་དུ་སྐྱོན་འདི་ལྟ་བུ་ཡོད་རེད།  ,ཚང་མ་རྒྱལ་གྱི་བར་དུ་སྐྱོན་དི་ལྟ་བུ་ཡོད་རེད།  ,སང་མ་རྒྱས་ཀྱི་བར་དུ་སྐྱོན་འདི་ལྟ་བུ་ཡོད་རེད།
STT_GR_0011_0136_913040_to_914319,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0011_0136_913040_to_914319.wav,1.279,མི་འདུག་སྟེ་ད་རང་གི་བློ་ཁོག,མེ་ྡོག་དེ། ད་རང་གི་ལོོ།  ,མི་འདུག་ཟེར་ད་རང་གིས་སློབ་ནོས་
STT_GR_0019_0308_1563704_to_1565303,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0019_0308_1563704_to_1565303.wav,1.599,དེ་ང་རང་བྱང་ཆུབ་སེམས་བསྐྱེད་ནས།  ,དེ་ང་རང་གྲང་ཆོབ་སེམས་སྐྱེལ་ན།  ,དེ་ང་རང་གི་བྱང་ཆུབ་ཀ་ི་སེམས་སྐྱེན་ནས།
STT_GR_0019_0267_1389028_to_1392804,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0019_0267_1389028_to_1392804.wav,3.776,ཨ། ད་ང་མུ་མཐུད་ནས་ཉམས་ལེན་ཡག་པོ་བྱས་མེད་ཟེ། ང་བཤགས་པ་ཕུལ་ཡོད་རེད་ཟེ།  ,ཨ་ད་ང་མུ་མཐུད་ན་ཉམས་ལེན་ཡག་པོ་བྱས་མེད་ཟེ། ང་ཧྲགས་པ་ཕུལ་ག་ཡོད་རེད་ཟེ།  ,ཨ་ད་ང་ངོ་ཐུས་ན་ཉམས་ལང་ཡག་པོ་བྱས་མེད་ཟེམས་ན་ལྷག་པ་ཐོག་ཡོད་རེད་ཟེར།
STT_GR_0011_0098_634988_to_636812,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0011_0098_634988_to_636812.wav,1.824,སྤྱིར་བཏང་ན་ཚ་ཐམས་ཅད་ལས་ཡིན་ན་ཡང་།  ,སྤྱིར་བཏང་ན་ཚ་ཐམས་ཅད་ལས་ཡིན་ན་ཡང་།  ,སྤྱིར་བཏང་ན་ཚ་ཐམས་ཅད་ལས་ཡིན་ན་ཡང་།
STT_GR_0019_0261_1340904_to_1341992,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0019_0261_1340904_to_1341992.wav,1.088,དོན་རྟོགས་ཀི་ཡོད་རེད་ཟེ།  ,དོང་རྟོག་ཁོ་ཡོད་རེད་ཟེ།  ,དོན་རྟོག་ཀྱི་ཡོད་རེད་ཟེར།
STT_GR_0019_0206_1133060_to_1134116,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0019_0206_1133060_to_1134116.wav,1.056,ལྟ་བ་ཏིང་ངེ་འཛིན་ཡོད་ན།  ,ལྟ་བ་ལྟན་ངེ་དེ་ཡོང་ན།  ,ལྟ་བ་ཏིང་ངེ་འཛིན་ཡོད་ན།
STT_GR_0019_0042_314024_to_315048,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0019_0042_314024_to_315048.wav,1.024,ཁོང་གི་རྩ་བ་བླ་མ་རེད་ཟེར།  ,ཁོང་གི་རྩ་བ་བླ་མ་རེདེ།  ,ཁོང་གི་རྩ་བའི་བླ་མ་རེད་ཟེར།
STT_GR_0024_0189_1190960_to_1192560,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0024_0189_1190960_to_1192560.wav,1.6,གང་གསུང་ལ་མཉེས་པོ་ཡོད་རེད་རྫས་ལེ།  ,གང་གསུང་ལ་ཉེད་དགོས་ཡོད་རེད་དེ་རེད།  ,གང་བྱོད་ན་མཉེན་དགོི་ཡོད་ན་དེ་ནས།
STT_GR_0019_0052_339432_to_341063,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0019_0052_339432_to_341063.wav,1.631,དེ་ལ་སངས་རྒྱས་འཕེལ་གདུང་འཁྲུངས་ཡོད་རེད།  ,སྱེ་ར་སངས་རྒྱས་ཕེབས་དོང་ྒྲུངས་ཡོད་རེད།  ,དེ་ལ་སངས་རྒྱས་འཕེལ་སྡོངས་འཁྲུངས་ཡོད་རེད།
STT_GR_0019_0322_1587672_to_1588856,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0019_0322_1587672_to_1588856.wav,1.184,ཡི་དམ་གི་ལྷ་གསལ་བཏབ་ནས།  ,ཡི་དམ་གི་ལྷ་གསར་བཏབ་ནས།  ,ཡི་དམ་གྱི་ལྷར་གསལ་ཏུབ་ནས།
STT_GR_0022_0189_1500500_to_1504500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0189_1500500_to_1504500.wav,4.0,ཨོང་སེམས་ཀྱིས་དེ་ངེས་བཟུང་ཡོད་མ་རེད། ནམ་མཁའ་ལྟ་བུ་རེད་ཟེར།,ཨ། ཚག་པུ་དེ་ལ་ངུས་བཙོང་ཡོད་མ་རེད། ནམ་མཁའ་ལྟ་བ་དེ།  ,ཨ། སེམས་ཀྱི་གནས་ལུགས་ངོས་བཟུང་ཡོད་མ་རེད། ནམ་མཁའ་ལྟ་བུའི་ཟེར།
STT_GR_0022_0172_1421600_to_1425700,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0172_1421600_to_1425700.wav,4.1,དེ་ངོ་ཤེས་ན་དེ་ནས། ཨོ་སངས་རྒྱས་དེ་ཐག་རིང་པོ་ལ་དེ་ནས།,དེ་ངོ་ཤི་ན་དེ་ནས། ཨོ་སངས་རྒྱས་དེ་ཐག་རིང་པོ་ལ་དེ་རིང།  ,དེ་ངོ་ཤེས་ན་དེ་ནས། ཨོ། སངས་རྒྱས་དེ་ཐག་རིང་པོ་ལ་དེ་ནས།
STT_GR_0022_0034_293600_to_300100,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0034_293600_to_300100.wav,6.5,དགེ་རྩ་གང་ཡིན་པ་དེ་ཐམས་ཅད། རང་གིས་བསྒྲུབས་ཟིན་ནས་དགེ་རྩ་ཡིན་བསམ་ནས་དེ་ནས་དེ།  ,དགེ་རྩ་གང་ཡིན་པ་ཅིག་ཐམས་ཅད། རང་གི་སྒྲུབ་ཟིན་ནས་དགེ་རྩ་ཡིན་བསམ་ནས་དེ་རིང་དེ།  ,དགེ་རྩ་གང་ཡིན་པ་དེ་ཐམས་ཅད་རང་གིས་བསྒྲུབས་ཟིན་ནས་དགེ་རྩ་ཡིན་བསམས་ནས་དེ་ནས་དེ
STT_GR_0022_0190_1504900_to_1509500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0190_1504900_to_1509500.wav,4.6,སེམས་དང་ནམ་མཁའ་ཁྱད་མེད་དེ། ཆོས་སྐུ་ཀློང་དུ་གྱུར་པ་ཡིན་གསུདས་མི་ལ་རས་པ་ཡིས།,སེམས་དང་ནམ་ཁག་བྱད་མིན་ད། ཕྱུ་གོ་སློང་སདུད་ྱི་པ་ཡི་ཟེ་མ་རང་རེད་མ་རེད།  ,སེམས་དང་ནམ་མཁའ་ཁྱད་མེད་དེ། ཆོས་སྐུའི་ཀློང་དང་གཅིག་པ་རེདེད་གསུངས། མི་ལ་རས་པས་
STT_GR_0022_0280_1906412_to_1908140,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0280_1906412_to_1908140.wav,1.728,དེ་ནས་ང་ཚོས་དགེ་རྩ་ཆུང་ཆུང་གཅིག་ཡིན་ན་ཡང་།,དེ་ནས་ང་ཚོས་དགེ་ྩག་ཁྱོང་ཆུང་ཙི་ཡོད་གན་།  ,དེན་ང་ཚོས་དགེ་རྩ་ཆུང་ཆུང་ཞིག་ཡིན་ན་
STT_GR_0022_0327_2127419_to_2131323,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0327_2127419_to_2131323.wav,3.904,"སྒོམ་ཏོག་ཙམ་བརྒྱབ། སྟོང་ཉིད་ཀྱིས་རྗེས
བཏབ་དེ་ནས་དགེ་རྩ་དེ་ཉམས་རྒྱུ་མེད་པ། ཞིག་རྒྱུ་མེད་པ།",སྒོམ་དེ་ད་རྒྱ་སྟོང་ཉིད་ཀི་རྒྗད་ཐབ་ལ་དེ་འདྲ། གི་ད་དེ་ཉབས་རྒྱོ་མེན་པ། ཞིབ་རྒྱོ་མེད་པ།  ,སྒོམ་ཏོག་ཙམ་བརྒྱ། སྟོང་ཉིད་ས་རྒྱས་དབས་ནས། དེ་ནས་དགེ་རྩ་དེ་ཉམས་རྒྱུ་མེད་པ་ཞིག་རྒྱུ་མེད་པ།
STT_GR_0022_0306_2057036_to_2058380,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0306_2057036_to_2058380.wav,1.344,དགེ་རྩ་ཆུང་ཆུང་ཞིག་ཡིན་ནའང་དེ་ལྟ་བུའི།  ,ཡོད་ད་ཚུག་ཚོང་ཅན་ལ་དེ་ལྟ་བའི།  ,དབེས་ད་ཆུང་ཆུང་ཡིན་ན་དེ་ལྟ་བུ་
STT_GR_0028_0050_464000_to_466500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0028_0050_464000_to_466500.wav,2.5,དཔེར་ན། སངས་རྒྱས་སྐུ་གཟུགས་དེ་དག,དཔེར་ན། སངས་རྒྱས་སྐུ་སུ་ད་དག ,དཔེར་ན། སངས་རྒྱས་དངོས་སུ་ད་ལྟ
STT_GR_0022_0326_2125147_to_2127035,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0326_2125147_to_2127035.wav,1.888,སྟོང་ཉིད་ངང་ལ་ལྟ་བས་རྗེས་འདེབས་ནས། དེ་ནས་ཡང་ང་  ,སྟོང་ཉིད་སྒང་ལ་ལྟ་བའི་རྗེས་ལྡན་འདྲ་དེ་ནས་ཡང་།  ,སྟོང་ཉིད་ངང་ལ་རྟ་བས་རྒྱས་འདེབས་ནས་དེ་ནས་ཡང་།
STT_GR_0022_0031_262400_to_272100,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0031_262400_to_272100.wav,9.7,བསམ་པ་ཀུན་སློང་སྤྱོད་པ་འདྲ་མིན་ཡིན་ན་ཡང་། དེ་ཁོ་རང་གིས་ཉེས་པ་རེད་མ་གཏོགས་ཚོ་ངེད་ཚོས་འཕྲོ་བརླག་རྩ་བ་ནས་འགྲོ་རྒྱུ་ཡོད་མ་རེད། དེ་འདྲའི་ལ་འཕྲོ་མ་བརླག་པ་གལ་ཆེན་པོ་རེད། རྒྱུད་པ་མ་ཆད་པ་གལ་ཆེན་པོ་རེད། ,རྩམ་པ་ཀུན་སློང་སྐྱོག་པ་འདྲ་མི་ཡིན་ན་ཡ་དེ་ཁོ་རང་གིས་གཉིས་པ་རེད་མ་གཏོགས་ཚོ་ངོ་སོལ་འཕྲོ་བརླག་རྩ་བ་ནས་འགྲོ་རྒྱུ་ཡོད་མ་རེད། དེ་འདྲའ་ལ་འཕྲོག་མ་ལྷག་པ་ག་རེ་ཁྱིན་པོ་རེད། འགྱུར་པ་མ་སྐྱེས་པ། ག་རེ་ཁྱིན་པོ་རེད།  ,བསམ་པ་ཀུན་སློང་སྤྱོད་པ་འདྲ་མིན་ཡིན་ན་ཡང་ཁོ་རང་གི་ཉེས་པ་རེད་མ་གཏོགས། ང་ཚོ་འཕྲོ་བརླག་རྩ་བ་ནས་འགྲོ་རྒྱུ་ཡོད་མ་རེད། དེ་འདྲའི་འཕྲོ་མ་བརླག་་འགྱོད་པ་མ་སྐྱེས་པ་གལ་ཆེན་པོ་རེད།
STT_GR_0028_0042_382500_to_387500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0028_0042_382500_to_387500.wav,5.0,ད་བླ་མ་སངས་རྒྱས་སྐུ་གསུམ་གི་ཡོན་ཏན་དེ་གང་ལ་འདུག་རྫས་པ། རང་གི་སེམས་ལ་འདུག་རྫས།  ,ད་བླ་མ་སངས་རྒྱས་སྐུ་གསུམ་གི་ཡོང་མ་ཏིས་བྱས། གང་ལ་ལྡོག་ྡེ་རང་གི་སེམས་ལ་ལུགདེ།  ,ད་བླ་མ་སངས་རྒྱས་སྐུ་གསུམ་གྱི་ཡོན་ཏན་དེ་གང་ལ་འདུག་ཟེར་ན། རང་གི་སེམས་ལ་འདུག་
STT_GR_0028_0125_910256_to_912175,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0028_0125_910256_to_912175.wav,1.919,འཕྲོད་བསྟེན་རྒྱབ་ཀི་ཆུ་མཚོ་ཆུང་ཆུང་དེ་ཞོགས་ཀའི་,འཕྲུག་སྟེན་རྒྱབ་མགོ་ཁྱིམ་ཚོགས་ཆུང་ཆུང་དེ་ཞོགས་ཀིས་ ,འཕྲོད་སྟེན་རྒྱག་པི་ཆུ་མཚོ་ཆུང་ཆུང་ཟེར་ཤོག་གིས
STT_GR_0022_0155_1245500_to_1249000,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0155_1245500_to_1249000.wav,3.5,གང་ཟག་མཐོ་རིས་ཀྱི་སྐྱེ་བ་ལེན་ཐུབ་པ་ དེ་འདྲའི་ནུས་པ་ཡོང་གི་ཡོད་རེད།  ,གང་ཟང། མཐོ་རིག་གི་སྐྱེ་བ་ལེན་ཐམ་པ་ དེ་འདྲའ་གི་ནི་སྤག་ཡོང་གི་ཡོད་རེད།  ,གང་ཟང་། མཐོ་རིའི་སྐྱེ་བ་ལེན་ཐུབ་པ་དེ་འདྲའི་ནུས་པ་ཡོང་གི་ཡོད་རེད།
